Job (Long),AD,Email,ShoreTel,Cell,Fax,Desktop,Laptop,List of Members
Maintenance Planner and Scheduler,x,x,x,x, ,"[""Dynamics Prod Users"", ""ADC-MTC Approver Santa Rosa"", ""ADC-Plant Editor Santa Rosa"", ""DAX EAM PA Functional Team"", ""DAX EAM PA Global Team"", ""GoogleApps"", ""GADS"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""Dynamics Team"", ""Concur Users"", ""Daily Report-Maintenance-Northpoint"", ""Store-Maintenance"", ""Accident Reporting-Santa Rosa"", ""Staff-Northpoint"", ""ADC-MTC Notify Pocatello"", ""ADC-Plant Editor Pocatello"", ""Smartsheet_Licensed"", ""Store-Projects Pocatello ProjectScope"", ""Store-Maintenance Pocatello"", ""Accident Reporting-Pocatello"", ""Engineering-Pocatello"", ""Maintenance-Pocatello"", ""Staff-Pocatello"", ""capitalprojectsReader"", ""Store-Engineering""]"
Maintenance Supervisor,x,x,x,x, ,"[""Dynamics Prod Users"", ""ADC-MTC Approver Santa Rosa"", ""NERP"", ""Goals Training Sessions"", ""ADC-Plant Editor Santa Rosa"", ""GoogleAppsLegalHold"", ""PT Weekly Schedule"", ""R&D Test Notification-Weekly"", ""Store-Human Resources SR 401k RW"", ""Dynamics Team"", ""Concur Users"", ""malarm2"", ""QA Canning Report-Medford"", ""Allergen Declaration"", ""GMP Tip"", ""Daily Report-Maintenance-Northpoint"", ""Store-Maintenance"", ""ACCSENSE"", ""QA Jarring Report-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Staff-Northpoint"", ""Plant Trial Distribution-Pocatello"", ""ADC-Plant SUP Notify Pocatello"", ""ADC-MTC Notify Pocatello"", ""ADC-Plant Editor Pocatello"", ""Safety-Pocatello"", ""Shoreware Maint-POC"", ""Leadership-Pocatello"", ""Store-Projects Pocatello SOPs"", ""GoogleAppsEA"", ""Store-Maintenance Pocatello"", ""Accident Reporting-Pocatello"", ""Engineering-Pocatello"", ""Recipe Change Notification-Pocatello"", ""Maintenance-Pocatello"", ""Staff-Pocatello"", ""capitalprojectsReader"", ""Store-Engineering"", ""ADC-MTC Notify Medford"", ""ADC-Plant Editor Medford"", ""wcalarm3"", ""Production Shift Report-Medford"", ""QA Frozen Report-Medford"", ""QA Frozen Hold-Medford"", ""Kitchen Prep Maintenance-Medford"", ""Engineering Department"", ""Daily Report-Maintenance-Medford"", ""Store-Maintenance Medford"", ""Maintenance-Medford"", ""Staff-Medford"", ""B&R-Pocatello"", ""wcalarmsun3"", ""wcalarmsat3"", ""New Item Number Notification"", ""wcalarmsun2"", ""wcalarmsat2"", ""wcalarm2"", ""Accident Reporting-Medford"", ""Store-Production"", ""malarm1"", ""QA Frozen Report-Northpoint"", ""Forklift Training-Northpoint"", ""Managerial staff"", ""malarm3""]"
Management Trainee,x,x,x, , ,"[""Global Protect VPN User"", ""Smartsheet_Licensed"", ""GoogleAppsEA"", ""Candy Room-Dutton"", ""Store-Manufacturing Documents SR Kitchen RW"", ""Store-Production"", ""Store-UK Order Management"", ""Store-Logistics International Confidential"", ""Staff-UK"", ""Store-QA Raw Materials""]"
Manager of Financial Analysis and Reporting,x, , , , ,[]
"Manager, Accounting",x,x,x, , ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Goals Training Sessions-Supervisors"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""PayPal"", ""GoogleApps"", ""Store-Accounting Private DB_Corp Fin Budget RW"", ""Store-Accounting Private AP Confidential Vendor Forms RW"", ""Store-Accounting AC Analysis Month End Payroll Related Recons RW"", ""Dynamics Team"", ""Concur Corporate"", ""Concur Users"", ""Store-Accounting"", ""Trade Management Team"", ""capitalprojectsReader"", ""Store-Payroll Private Inc"", ""Store-Payroll Private UK"", ""Store-Projects-Genesis"", ""AuthorizedCheckPrinters"", ""Store-Payroll"", ""Store-Accounting Bank EFT-Wells Fargo R-W"", ""Store-Projects Accounts Receivable UK"", ""Store-Accounting Private Accounts Receivables"", ""Store-Accounting Scanning"", ""Accounting"", ""RM Hold Notification"", ""Store-Training EBS"", ""Store-Accounting MCB Approvals RW"", ""Managerial staff"", ""Store-UK Finance"", ""EDI Team"", ""Store-Inventory Control"", ""apameAdmin"", ""Store-Accounting Image Onsite"", ""Store-Accounting Payroll Files"", ""Store-Accounting Payroll Processing"", ""Store-Accounting Private Payroll UK"", ""Store-Database Punch Detail RW"", ""Store-Accounting AC Analysis"", ""Store-Manufacturing Documents Corporate RW"", ""Store-Projects-erp"", ""Store-Accounting Financials"", ""Store-Accounting Deposit"", ""Staff-Remote"", ""Staff-Petaluma"", ""arAdmin"", ""engineeringReader"", ""Broker Commissions"", ""Store-Accounting Bank EFT-Wells Fargo-Approved Read Only"", ""Store-Bank Reconciliations"", ""Store-Database Financials"", ""Store-Accounting Broker Commissions RW"", ""Store-Accounting AP Checks RW"", ""contractsEditor"", ""Store-Accounting Bank EFT-Wells Fargo-Approved R-W"", ""apAdmin""]"
"Manager, Accounts Payable",x,x,x, , ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""apconfidentialAdmin"", ""Dynamics Prod Users"", ""Goals Training Sessions-Supervisors"", ""Global Protect VPN User"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""GoogleAppsEA"", ""Store-Accounting Private AP Confidential Vendor Forms RW"", ""AFS Log Notification"", ""Dynamics Team"", ""Concur Users"", ""Store-Accounting"", ""capitalprojectsReader"", ""Accounts Payable UK"", ""Store-Projects-Genesis"", ""Store-Accounting Bank EFT-Wells Fargo R-W"", ""Store-Projects Price Lists RO"", ""Store-Accounting Scanning"", ""Accounting"", ""Store-Training EBS"", ""Managerial staff"", ""apameAdmin"", ""Store-Accounting AC Analysis"", ""Store-Manufacturing Documents Corporate RW"", ""Store-Projects Sales"", ""Store-Accounting Financials"", ""arReader"", ""Staff-Remote"", ""Staff-Petaluma"", ""engineeringReader"", ""apAdmin""]"
"Manager, Accounts Receivable",x,x,x, , ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Goals Training Sessions-Supervisors"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""PayPal"", ""GoogleAppsEA"", ""New Customer Setups"", ""Dynamics Team"", ""Store-Accounting"", ""Trade Management Team"", ""capitalprojectsReader"", ""Accounts Receivable UK"", ""Store-Projects-Genesis"", ""Store-Accounting Bank EFT-Wells Fargo R-W"", ""Store-Projects Accounts Receivable UK"", ""Store-Accounting Private Accounts Receivables"", ""Store-Projects Price Lists RO"", ""Oracle Team"", ""Store-Accounting Scanning"", ""Accounting"", ""Store-Training EBS"", ""Managerial staff"", ""EDI Team"", ""apameAdmin"", ""Store-Accounting AC Analysis"", ""Store-Projects Sales"", ""Store-Accounting Financials"", ""arEditor"", ""Staff-Remote"", ""Staff-Petaluma"", ""arAdmin"", ""engineeringReader"", ""apAdmin""]"
"Manager, Agriculture Sourcing",x,x,x,x,x,"[""Concur Business Meals"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""ADC-PROC Approver Corp"", ""Sourcing Managers"", ""Goals Training Sessions-Supervisors"", ""ADC-Corp Editor"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""TNP Info Distribution"", ""Sourcing-Agricultural"", ""QA Special Handling-Pocatello"", ""Store-Projects Equipment Project for FM Reduction RW"", ""Concur Corporate"", ""Concur Users"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""QA Frozen Report-Northpoint"", ""Material Shortages-Medford"", ""Ingredient Steering Committee"", ""New Item Number Notification"", ""A3 Stragteic-Standard Cost"", ""Requisition"", ""Store-Database Punch Detail RO"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""Schedule Approval"", ""Store-Organic Agriculture"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Store-UK Supply Chain Management"", ""QA Special Handling-Northpoint"", ""Store-Projects Raw Material Improvement"", ""QA Medford"", ""QA Special Handling-Medford"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote"", ""Store-Potato Team"", ""Material Planning""]"
"Manager, Business Unit",x,x,x,x,x,"[""Performance Reviews Training-Supervisors"", ""Goals Training Sessions-Supervisors"", ""Recipe Changes-301 Production"", ""ADC-CONFIDENTIAL"", ""Operational Data Change Review"", ""ADC-KIT Approver Medford"", ""ADC-FRZN Approver Medford"", ""ADC-Plant Editor Medford"", ""Store-QA Alfresco"", ""GoogleAppsEA"", ""GoogleApps"", ""Usage Variance Team-Medford"", ""Store-QA Medford EM RW"", ""Environmental Management Team"", ""Team Rainbow"", ""ADC-ENG PKG Specs Notify"", ""Alias Team-Medford"", ""ADC-Plant Notify Medford"", ""ADC-Plant Approver Medford"", ""Production Supervisors-Medford"", ""New Product Startup-Medford"", ""Store-Production Medford Private"", ""Quintiq-Frozen Sup"", ""Quintiq-Staff Assignment Module Team"", ""Dynamics Team"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""Production Shift Report-Medford"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""WIP"", ""Store-QA"", ""QA Manufacturing-Medford"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Hold-Medford"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Production-Medford"", ""Store-Production Supervisors"", ""MCR"", ""Store-Production Medford Leftover Log"", ""Allergen Advisory-Medford"", ""New Item Number Notification"", ""Plant Management"", ""Store-Production Private Medford Canning"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""Managerial staff"", ""New Equipment Startup SOP-Medford"", ""QA Special Handling-Medford"", ""apReader"", ""Staff-Remote"", ""Staff-Medford"", ""Pasta Line-Medford"", ""Store-QA Weight Tables"", ""Frozen Foods SR_HR Notices"", ""Flight Notifications"", ""Food Safety Committee"", ""ADC-pSOP Notify Santa Rosa"", ""HARPC Team-Santa Rosa"", ""Pre-Op Inspection Report-Northpoint"", ""ADC-PROD Reviewer Santa Rosa"", ""ADC-PROD Approver Santa Rosa"", ""NERP"", ""Food Safety Team-Santa Rosa"", ""ADC-Plant Editor Santa Rosa"", ""Video Sup-NPT"", ""Video User-NPT"", ""Recipe Changes-001 Production"", ""PET Tray Project"", ""Smartsheet_Licensed"", ""ADC-Plant Approver Santa Rosa"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""Store-Manufacturing Santa Rosa"", ""Store-Production"", ""Allergen Declaration"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""New Product Meetings"", ""Store-Production Manufacturing"", ""Store-Production Operations"", ""Store-Production Kitchen"", ""New Products"", ""Daily Report-Maintenance-Northpoint"", ""QA Jarring Report-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Store-Executive MBR Presentations RW"", ""Store-Safety"", ""manufacturingebsEditor"", ""manufacturingebsAdmin"", ""Emergency Schedule Change-Northpoint"", ""Finished Case Report"", ""Running Production"", ""manufacturingEditor"", ""Store-Database Punch Detail RW"", ""Store-Production Planning"", ""Staff-Northpoint"", ""Store-QA Private Specs"", ""ManufacturingBasic"", ""Rework-Pocatello"", ""Extensions-Pocatello"", ""Plant Trial Distribution-Pocatello"", ""Soup Qualification-Pocatello"", ""Daily Sensory Report-POC"", ""Tree Nut Process Disposition-POC"", ""Soup Disposition-POC"", ""Material Shortages-Pocatello"", ""ADC-pSOP Notify Pocatello"", ""QA Canning Report-Pocatello"", ""ADC-pSOP Approver Pocatello"", ""ADC-PROD WI Approver Pocatello"", ""ADC-Plant Editor Pocatello"", ""Store-Manufacturing Pocatello Kitchen Evals RW"", ""GoogleAppsLegalHold"", ""Safety-Pocatello"", ""Shoreware Kit-POC"", ""Leadership-Pocatello"", ""New Product Startup-Pocatello"", ""Store-Projects Pocatello SOPs"", ""Management-Pocatello"", ""Accident Reporting-Pocatello"", ""GADS"", ""Disposals-Pocatello"", ""QA Frozen Hold-Pocatello"", ""Recipe Change Notification-Pocatello"", ""QA Special Handling-Pocatello"", ""Staff-Pocatello"", ""Store-Projects Equipment Project for FM Reduction RW"", ""DAX-Advisory Team"", ""Intermediate Shelf Life Reporting"", ""Store-Technical Services"", ""Store-Projects-Shutdown Training"", ""Store-Projects Internal Audit SR"", ""Store-Potato Team"", ""Kitchen-Issues"", ""Positive Release-Santa Rosa"", ""Global Protect VPN User"", ""Smartsheet_Unlicensed"", ""Allergen Management Team-Medford"", ""Sensory Gemba Tasting-Medford"", ""R&D Batch Notification-Medford"", ""Safety Committee-Medford"", ""Ergo Crust Project"", ""Inventory Management"", ""Safety-Medford""]"
"Manager, Canning",x,x,x,x, ,"[""Extensions-Pocatello"", ""Plant Trial Distribution-Pocatello"", ""Soup Qualification-Pocatello"", ""Daily Sensory Report-POC"", ""Performance Reviews Training-Supervisors"", ""Soup Release-Pocatello"", ""Soup Disposition-POC"", ""ADC-pSOP Notify Pocatello"", ""QA Canning Report-Pocatello"", ""Goals Training Sessions-Supervisors"", ""ADC-pSOP Approver Pocatello"", ""ADC-CAN Reviewer Pocatello"", ""ADC-Plant Editor Pocatello"", ""ADC-CONFIDENTIAL"", ""Operational Data Change Review"", ""Shoreware Can-POC"", ""Store-QA Alfresco Medford Canning RW"", ""Store-QA Alfresco"", ""Store-QA Alfresco SQF Doc Pending WI JAs Canning RW"", ""Leadership-Pocatello"", ""New Product Startup-Pocatello"", ""GoogleAppsEA"", ""Management-Pocatello"", ""Store-QA Medford EM RW"", ""ADC-ENG PKG Specs Notify"", ""Staff-Pocatello"", ""Quintiq-Staff Assignment Module Team"", ""Store-Projects Cost of Quality RW"", ""Store-Production Medford Canning RW"", ""Store-Production"", ""WIP"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Kitchen"", ""MCR"", ""New Item Number Notification"", ""Plant Management"", ""Store-Warehouse"", ""Canning-Medford"", ""Canning Specifications"", ""Managerial staff"", ""manufacturingebsAdmin"", ""Soup Qualification Development"", ""manufacturingAdmin"", ""apReader"", ""Store-Warehouse Logistics"", ""Store-Production Planning"", ""Allergen Management Team-Medford"", ""Goals Training Sessions"", ""ADC-CAN Notify Medford"", ""ADC-Plant Editor Medford"", ""Usage Variance Team-Medford"", ""ADC-Plant Notify Medford"", ""ADC-Plant Approver Medford"", ""ADC-CAN Approver Medford"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""Plant Trial Distribution-Medford"", ""Kitchen Prep Maintenance-Medford"", ""Material Shortages-Medford"", ""Store-QA Read"", ""Store-Production Supervisors"", ""Store-Production Medford Leftover Log"", ""Allergen Advisory-Medford"", ""Expiration-Medford"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""Store-Database Punch Detail RO"", ""manufacturingebsEditor"", ""Store-Projects Raw Material Improvement"", ""Allergen Team"", ""Staff-Medford"", ""Store-Database Maintance Log""]"
"Manager, Category",x,x,x,x, ,"[""Goals Training Sessions"", ""GoogleAppsEA"", ""Concur Users"", ""Store-Sales"", ""Store-Outside Sales"", ""Store-Sales Mailing List Database RW"", ""Store-Accounting MCB Approvals RW"", ""Outside Sales"", ""Staff-Remote"", ""Inside Sales"", ""Store-Category Management"", ""Store-Sales Outside"", ""Store-Outside Sales NCGA Project""]"
"Manager, Client Services",x,x,x,x, ,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Store-Projects DAX MS Project RW"", ""Change Management"", ""GoogleApps_InformationTechnology_Department"", ""Flight Notifications"", ""Dynamics Prod Users"", ""ADC-IT Approvers"", ""Goals Training Sessions-Supervisors"", ""Global Protect VPN User"", ""Video Sup-MED"", ""ADC-Corp Editor"", ""Store-Information Services-PMPExport Private"", ""FS_ITSupportTeam_Notify"", ""FS_ITReleaseTeam_Notify"", ""FS_ITInfrastructureTeam_Notify"", ""FS_ITAppsTeam_Nofity"", ""PMP"", ""Smartsheet_Licensed"", ""PasswordStateUsers"", ""GADS"", ""Staff-Northpoint Corporate"", ""VMware Power Users"", ""Staff-Pocatello"", ""Quintiq-MRP Security"", ""MESAdmins"", ""MESManager"", ""MESBasic"", ""Quintiq-Frozen Sup"", ""Dynamics Team"", ""Concur Users"", ""ops-notify"", ""Managerial staff"", ""Warehouse Offices-Medford"", ""Store-Projects-erp"", ""Staff-Northpoint"", ""Staff-Sutton"", ""Information Technology Department"", ""Store-Image Silo"", ""HD"", ""IT Tech Support"", ""exchange alert group"", ""Desktop Admin"", ""Staff-Dutton"", ""Staff-Remote"", ""Staff-Medford"", ""Staff-Petaluma"", ""Support-SMS"", ""Dutton Startup"", ""IT"", ""IT SysAdmins"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""IS Developers""]"
"Manager, Commercialization",x,x,x,x, ,"[""Plant Trial Distribution-Pocatello"", ""Soup Qualification-Pocatello"", ""Flight Notifications"", ""QA Canning Report-Pocatello"", ""ADC-MFG Notify Corp"", ""Goals Training Sessions"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""New Product Startup-Pocatello"", ""GoogleApps"", ""Team Rainbow"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""Staff-Northpoint Corporate"", ""TNP Info Distribution"", ""Sensory Gemba Tasting-Medford"", ""New Product Startup-Medford"", ""New Product Startup-Santa Rosa"", ""R&D Batch Notification-Medford"", ""Quintiq-Frozen Sup"", ""Quintiq-Staff Assignment Module Team"", ""Dynamics Team"", ""Concur Users"", ""DAX-Advisory Team"", ""Store-Projects Cost of Quality RW"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Training"", ""WIP"", ""Store-QA"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""Store-Production Supervisors"", ""MCR"", ""New Item Number Notification"", ""Plant Management"", ""Store-QA Private Specs Read Only"", ""Managerial staff"", ""Finished Case Report"", ""Running Production"", ""New Equipment Startup SOP-Medford"", ""apReader"", ""Staff-Remote""]"
"Manager, Consumer Relations",x,x,x,x,x,"[""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""Dream Team"", ""EMU"", ""Consumer Relations India"", ""Goals Training Sessions-Supervisors"", ""CRF"", ""ADC-CONFIDENTIAL"", ""GoogleAppsLegalHold"", ""ADC-Corp Editor"", ""Customer Escalation-DriveThru"", ""Smartsheet_Licensed"", ""PQA- Product Quality Assessment Team"", ""Store-Consumer Relations"", ""Concur Users"", ""ConsumerRelationsBasic"", ""Store-Marketing"", ""Marketing and Sales-Petaluma"", ""Managerial staff"", ""Consumer Relations"", ""consumerrelationsReader"", ""custserviceReader"", ""Restricted Email-Staff All Amy's"", ""Staff-Petaluma"", ""consumerdocsEditor""]"
"Manager, Continuous Improvement",x,x,x,x, ,"[""Performance Reviews Training-Supervisors"", ""Allergen Management Team-Medford"", ""Goals Training Sessions-Supervisors"", ""ADC-CONFIDENTIAL"", ""ADC-cSOP Notify Corp"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Store-QA Alfresco"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Usage Variance Team-Medford"", ""Environmental Management Team"", ""Team Rainbow"", ""Alias Team-Medford"", ""ADC-Plant Notify Medford"", ""ADC-Plant Approver Medford"", ""New Product Startup-Medford"", ""Store-Projects Equipment Project for FM Reduction RW"", ""Concur Users"", ""manufacturingebsReader"", ""Store-QA"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Accident Reporting-Medford"", ""Managerial staff"", ""Staff-Medford"", ""Safety-Medford"", ""Flight Notifications"", ""ADC-pSOP Notify Santa Rosa"", ""HARPC Team-Santa Rosa"", ""Pre-Op Inspection Report-Northpoint"", ""NERP"", ""Food Safety Team-Santa Rosa"", ""ADC-Plant Editor Santa Rosa"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""ADC-Plant Approver Santa Rosa"", ""issuenotify-mfg"", ""Store-Manufacturing Santa Rosa"", ""Dynamics Team"", ""manufacturingReader"", ""Store-Production"", ""WIP"", ""Change Notification (Recipe)"", ""Packaging Specification Notification"", ""Allergen Declaration"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""New Product Meetings"", ""New Products"", ""Ingredient Steering Committee"", ""IT Steering Committee"", ""Daily Report-Maintenance-Northpoint"", ""Plant Management"", ""Accident Reporting-Santa Rosa"", ""Store-Executive MBR Presentations RW"", ""Store-Safety"", ""Security-Northpoint"", ""Schedule Approval"", ""Executive Staff"", ""Environmental Results-Santa Rosa"", ""Emergency Schedule Change-Northpoint"", ""Finished Case Report"", ""QA Special Handling-Northpoint"", ""Running Production"", ""Soup Qualification Development"", ""QA Manufacturing-Northpoint"", ""apReader"", ""Staff-Northpoint"", ""Staff-Remote"", ""ManufacturingBasic""]"
